pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
mobley_1760914~mobley_2489709,-0.789667,-0.789667,-0.789667,-0.789667,-0.789667,0.0
mobley_1717215~mobley_3867265,-26.818726,-26.458052,-26.860037,-26.967191,-26.620525,0.09106893302954647
mobley_1563176~mobley_4983965,-6.699152,-6.977541,-6.820856,-6.781368,-6.751914,0.047220442198691974
mobley_5390332~mobley_8705848,-31.284978,-30.816988,-31.060761,-31.162246,-31.192987,0.05339766663940792
mobley_1019269~mobley_902954,-174.736762,-173.877011,-175.327572,-175.093742,-174.153043,0.2745224122892323
mobley_1424265~mobley_1760914,9.252343,9.279229,8.746436,9.101736,9.663256,0.14809278534385142
mobley_9246215~mobley_8573194,-35.907097,-35.931827,-35.944248,-35.763776,-35.711051,0.04773207350346345
mobley_1881249~mobley_1019269,2.583958,2.464506,2.653612,2.507802,2.361,0.050141075662175356
mobley_1674094~mobley_5079234,-33.093709,-31.397443,-31.182451,-32.947267,-31.243275,0.4297625426348826
mobley_1571523~mobley_6430250,16.154517,19.44222,17.078334,17.325158,14.043567,0.8760358108483579
mobley_1019269~mobley_8754702,2.132951,2.001648,2.044654,2.048496,1.829063,0.05029834159154749
mobley_1662128~mobley_210639,-24.027992,-23.783148,-23.596562,-22.929013,-23.698499,0.1839034752013675
mobley_36119~mobley_3378420,1.145656,0.767137,0.985561,0.872702,0.934714,0.06277026200598497
mobley_1079207~mobley_1760914,-18.934755,-18.934755,-18.934755,-18.934755,-18.934755,0.0
mobley_994483~mobley_210639,-4.768624,-3.997929,-4.976246,-5.892495,-6.477274,0.29019417561002536
mobley_1178614~mobley_8723116,18.112771,-32.213061,-12.882998,48.721623,26.613456,7.151887252615697
mobley_1036761~mobley_6571751,37.025554,37.32704,37.075122,37.940146,38.288349,0.24958743510168888
mobley_1017962~mobley_4587267,83.418406,82.076396,82.601374,83.513559,82.593958,0.27283718607653157
mobley_1019269~mobley_1674094,6.386838,6.238141,6.753115,6.677089,6.42387,0.0955278788650727
mobley_9626434~mobley_3259411,21.619861,21.971211,22.081609,21.599334,22.221287,0.08301902084692543
mobley_7768165~mobley_3269565,9.923798,0.848181,23.236524,6.101801,-0.852708,5.402159342018315
mobley_9434451~mobley_627267,6.129519,6.241528,6.068695,6.589983,6.235583,0.06022335692610376
mobley_1903702~mobley_1881249,2.400585,1.948178,2.634469,1.951481,2.497803,0.1423808758205961
mobley_1873346~mobley_5520946,-2.451198,-2.411122,-2.374174,-2.361968,-2.460357,0.02459564786029793
mobley_1967551~mobley_994483,9.442469,9.375314,9.436735,9.227389,9.160956,0.057091899024817684
mobley_7227357~mobley_7708038,0.848181,0.675838,0.200138,0.682844,0.783681,0.06678500769066763
mobley_1144156~mobley_6917738,33.291305,33.267606,33.012829,33.685257,33.397088,0.10878712144596829
mobley_1019269~mobley_1803862,7.1823,7.193885,7.225425,7.06443,7.004064,0.04242698474013924
mobley_9185328~mobley_4305650,18.486847,18.606238,18.819842,18.737712,18.581086,0.05905762365351312
mobley_1036761~mobley_2859600,-83.858925,147.571107,56.187696,-7.096673,13.378515,38.08647413714741
mobley_1755375~mobley_5571660,-5.419877,-5.40929,-5.387958,-5.373543,-5.3913,0.008176311017812363
mobley_1662128~mobley_900088,25.708515,24.69518,24.439424,25.615892,25.888653,0.2928260275398006
mobley_1017962~mobley_9028462,65.782654,66.872547,66.149919,67.349033,67.308378,0.3134463349815106
mobley_1827204~mobley_3573480,-9.588243,-9.745368,-9.231104,-9.297059,-9.173848,0.11061829245138426
mobley_9883303~mobley_4893032,4.004222,4.041719,3.748156,3.151977,3.855276,0.107281496880973
mobley_9733743~mobley_6917738,28.898042,28.824889,28.667639,28.718596,28.646684,0.03195889477229548
mobley_1717215~mobley_3269565,-9.801645,-9.700392,-9.966167,-9.796874,-9.410259,0.0917503509042882
mobley_1019269~mobley_4699732,4.743692,2.131147,4.950521,1.131729,1.674925,0.8005959356548346
mobley_9942801~mobley_5571660,-22.057457,-43.835912,-21.385641,-29.681508,-20.337902,2.943600135796912
mobley_1923244~mobley_1977493,-1.841462,-1.834403,-1.846818,-1.718474,-1.826971,0.024021061193461028
mobley_9626434~mobley_1075836,-11.814366,-11.417378,-12.027484,-11.525893,-11.800414,0.07289772419797783
mobley_1858644~mobley_2354112,-21.127735,-20.580578,-20.989169,-20.776753,-20.612796,0.1061630906913513
mobley_1328465~mobley_3999471,-3.18611,-3.18611,-3.18611,-3.18611,-3.18611,0.0
mobley_820789~mobley_1881249,21.235053,21.248864,20.970354,21.025369,20.947213,0.06521174948933661
mobley_9794857~mobley_2422586,16.068867,15.588714,16.848612,17.264658,16.095021,0.20034050721249566
mobley_9626434~mobley_3982371,-25.32652,-26.534307,-25.049894,-24.954415,-30.290498,0.670224343596527
mobley_7859387~mobley_5079234,-5.641354,-6.07631,-6.055364,-5.916464,-5.865024,0.07842860668557111
mobley_9626434~mobley_2294995,-16.977348,-14.308166,-13.625536,-15.133585,-15.259407,0.3754801169547891
mobley_1899443~mobley_8492526,-20.988512,-20.020272,-20.652347,-20.368316,-20.73191,0.16574890108281276
mobley_8861672~mobley_1363784,64.215548,64.1155,64.272827,64.351168,64.127138,0.04443852728702946
mobley_5890803~mobley_8668219,4.269805,5.590143,4.503619,4.269805,5.590143,0.138911483780985
mobley_9626434~mobley_2422586,-9.141136,-8.927552,-8.938851,-8.673492,-9.197958,0.06178338410299146
mobley_1662128~mobley_5759258,-25.045602,-30.78953,-27.312107,-32.782925,-29.241286,1.3426005625589836
mobley_4792268~mobley_1792062,24.358809,28.570931,26.386306,24.358809,28.570931,0.48415025237881193
mobley_1261349~mobley_5157661,2.006217,1.895511,2.414921,1.882382,2.010335,0.0970283515805561
mobley_1722522~mobley_3686115,-19.279108,-19.604494,-19.423594,-19.219362,-19.432118,0.06719727186009834
mobley_9434451~mobley_1019269,0.292456,3.882111,1.060874,7.398214,2.069051,0.8440958299735456
mobley_929676~mobley_7203421,-45.047244,-45.100549,-45.704214,-45.085604,-44.681929,0.10954356802153639
mobley_1017962~mobley_8436428,7.853465,7.628794,6.374396,7.537402,7.166229,0.2592970569793263
mobley_1722522~mobley_7573149,-10.437228,-10.887222,-10.230372,-9.788486,-10.667582,0.1888214288887782
mobley_4553008~mobley_3452749,26.877448,15.701347,2.540519,0.682844,48.313521,4.488945761321487
mobley_1903702~mobley_6235784,10.780966,10.671853,10.71809,10.544213,10.481005,0.055423656606723506
mobley_1019269~mobley_1857976,-1.371574,0.790528,1.634457,2.815974,-0.067059,0.7148520587230199
mobley_3144334~mobley_1987439,7.685806,8.216006,7.75994,8.562608,7.924048,0.16138412969483718
mobley_9624458~mobley_2802855,24.935845,24.935845,24.935845,24.935845,24.935845,0.0
mobley_1800170~mobley_8260524,14.89096,15.533257,16.048357,14.529561,15.845511,0.2328989285017311
mobley_7497999~mobley_7608462,1.302392,1.714625,1.331951,1.096218,0.724807,0.10016517724710357
mobley_9733743~mobley_2213823,9.08459,9.064309,9.178851,9.229774,9.373769,0.03721314637753104
mobley_2043882~mobley_1728386,31.300417,33.11598,31.231242,32.118573,33.215957,0.42576380718179907
mobley_5518547~mobley_8691603,2.737949,3.268896,3.325437,3.246118,2.84058,0.12201741364043082
mobley_1036761~mobley_3187514,243.631045,203.496599,217.044745,205.623161,196.444595,8.28591306645077
mobley_1017962~mobley_7455579,5.989931,6.640185,6.566371,6.169501,6.089337,0.1311167125259018
mobley_1650157~mobley_1923244,31.415218,31.450003,31.205824,30.857635,31.350745,0.10797601322377127
mobley_1424265~mobley_3144334,-13.145702,-13.575157,-13.116797,-12.882712,-13.102186,0.11281746842107404
mobley_9624458~mobley_430089,-1.199964,-1.199964,-1.199964,-1.199964,-1.199964,0.0
mobley_1019269~mobley_2364370,-17.580795,-17.709405,-17.176255,-17.669497,-18.062877,0.14196416219680222
mobley_9733743~mobley_1875719,14.676229,14.781868,14.778324,14.665918,14.825676,0.02106073254819659
mobley_9942801~mobley_4683624,-16.042353,-16.179237,-15.540336,-15.802038,-16.300374,0.09079198806370542
mobley_7814642~mobley_3980099,-21.717345,-25.996092,-4.687883,10.377943,0.709621,6.841988366157022
mobley_1760914~mobley_2451097,-0.789667,-0.789667,-0.789667,-0.789667,-0.789667,0.0
mobley_1563176~mobley_9112978,26.433819,27.134973,26.167899,26.298501,26.499135,0.16706714762801192
mobley_1976156~mobley_1502181,-9.598613,-9.282243,-9.431495,-9.576735,-9.626065,0.06464143552428286
mobley_9883303~mobley_2143011,12.758344,11.725935,3.045239,12.345124,12.758344,1.5171836188432568
mobley_1662128~mobley_1800170,-11.526297,-11.209427,-10.65932,-11.187139,-11.502194,0.15635795251108917
mobley_186894~mobley_7099614,19.495418,19.547119,19.494648,19.467107,19.324098,0.037685078892049625
mobley_1650157~mobley_7326982,10.358955,10.142974,10.351892,10.180633,10.082054,0.0561966872498726
mobley_1046331~mobley_20524,-8.150748,-7.694606,-8.17994,-7.131757,-7.020846,0.24463702219647787
mobley_9883303~mobley_9246215,40.017735,41.878335,40.59772,39.16571,42.111966,0.37110570917716246
mobley_9653690~mobley_2354112,-7.039871,-8.788501,-9.234479,-7.215181,-10.405004,0.4223681541130991
mobley_9913368~mobley_1893815,19.235312,19.235312,19.235312,19.235312,19.235312,0.0
mobley_1017962~mobley_3982371,-12.975702,-12.111447,-11.804081,-12.805637,-12.318848,0.21689775376914358
mobley_9740891~mobley_4219614,2.193093,2.193093,2.193093,2.193093,2.193093,0.0
mobley_1079207~mobley_4494568,-4.008143,-33.00426,-75.598359,-75.598359,-1.197433,16.373813638856888
mobley_2008055~mobley_2310185,-10.388576,-10.480141,-10.365679,-10.400966,-10.440429,0.02027017607076948
mobley_1708457~mobley_9201263,25.797921,25.492299,25.679787,25.852018,25.629724,0.06352926479615532
mobley_4639255~mobley_2146331,-19.593886,-20.707993,-23.968078,-24.53477,-22.114676,0.9381137150080261
mobley_1046331~mobley_4218209,-13.531479,-13.233993,-13.334298,-13.226064,-13.060178,0.07729756634112081
mobley_1199854~mobley_7099614,20.71346,20.937774,21.004783,20.925443,20.809769,0.05178140461922593
mobley_1735893~mobley_7203421,-14.274779,-14.28917,-14.269048,-14.187569,-14.140643,0.02897492788498355
mobley_1079207~mobley_2489709,-18.934755,-18.934755,-18.934755,-18.934755,-18.934755,0.0
mobley_1017962~mobley_6929123,-6.379702,-6.493526,-6.500715,-6.143554,-6.660068,0.08555602912711643
mobley_186894~mobley_7708038,-0.265832,-0.256111,-0.289297,-0.233813,-0.293083,0.010947199899517686
mobley_1019269~mobley_4305650,17.651805,18.03201,17.442138,18.112848,15.66757,0.44566415086053307
mobley_1923244~mobley_7326982,-20.451523,-20.667186,-20.517935,-20.298457,-20.575211,0.061999133159746866
mobley_1571523~mobley_1873346,12.125338,11.700888,12.270811,12.026788,12.580434,0.144385123539927
mobley_1674094~mobley_8522124,-29.454012,-29.99757,-31.34658,-30.755166,-30.348731,0.3224678129259415
mobley_1017962~mobley_3318135,5.164705,4.955389,4.258019,4.892437,4.67065,0.15418875059095585
mobley_1079207~mobley_8723116,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_9838013~mobley_820789,-10.687402,-9.845283,-10.512567,-9.824973,-9.919565,0.12215967513563736
mobley_9883303~mobley_2178600,-5.921877,-5.804719,-6.553294,-5.80059,-5.923482,0.09380693358183428
mobley_1019269~mobley_5390332,4.919937,4.478526,4.793667,4.970998,3.562143,0.2602224036568335
mobley_9740891~mobley_1855337,-15.259407,-15.259407,-15.259407,-15.259407,-15.259407,5.921189464667501e-16
mobley_1755375~mobley_1424265,-5.034216,-5.23154,-5.1435,-5.080701,-5.473623,0.07762340835920561
mobley_9507933~mobley_1520842,88.959847,59.325352,94.006864,66.094137,97.681009,5.169442409916012
mobley_1728386~mobley_3969312,35.804672,35.953228,35.918549,36.006515,35.962145,0.034103397809310036
mobley_1046331~mobley_2925352,-21.913881,-20.192716,-20.604718,-18.599531,-26.595591,1.3606349372735729
mobley_186894~mobley_2049967,-4.197212,-4.283871,-4.337857,-4.206709,-4.241394,0.024767167755473652
mobley_9733743~mobley_2864987,-7.543202,-7.676923,-7.445575,-7.480031,-7.534496,0.026340767739254214
mobley_1363784~mobley_9507933,-29.81103,-29.691855,-28.977229,-30.340306,-29.202406,0.23946236422273132
mobley_6632459~mobley_210639,-12.276823,-12.480167,-12.882998,-12.814182,-11.471563,0.25370507127935
mobley_9733743~mobley_5935995,5.83279,5.880231,5.728502,5.723223,5.327978,0.06495431721906988
mobley_1019269~mobley_9434451,-2.214943,1.146342,-2.047151,-4.438819,-1.534416,0.8929308296166394
mobley_1760914~mobley_4035953,-20.313983,-20.313983,-20.313983,-20.313983,-20.313983,0.0
mobley_1803862~mobley_6235784,-2.953571,-2.473409,-2.92118,-3.032768,-2.862986,0.09777006082201234
mobley_1899443~mobley_1674094,-3.352298,-3.295551,-3.673936,-3.252411,-3.872228,0.12106794081233889
mobley_2864987~mobley_1881249,3.46938,3.55605,3.651024,3.76739,3.67161,0.05102847952506517
mobley_9883303~mobley_5346580,13.687735,13.927287,13.813129,14.493852,13.866717,0.09314787401975426
mobley_1017962~mobley_2609604,9.172089,10.868106,10.483857,10.030439,10.420029,0.28814712345328036
mobley_929676~mobley_6896128,7.317552,6.492193,6.385856,7.094071,6.932246,0.11815599034996999
mobley_1903702~mobley_7326982,-8.122768,-7.763494,-7.911652,-8.325202,-8.007118,0.09519119358974357
mobley_1893937~mobley_1674094,-10.881967,-10.881967,-10.881967,-10.881967,-10.881967,0.0
mobley_6091882~mobley_628086,17.319739,17.140142,16.137878,16.137878,17.140142,0.1946228599213609
mobley_9883303~mobley_8739734,1.642418,1.81933,1.803416,0.887487,1.593824,0.11412867374639517
mobley_1520842~mobley_2789243,37.020733,36.614102,36.841259,36.490393,37.050425,0.11033934037758228
mobley_2859600~mobley_7988076,-35.005089,-35.095854,-35.124058,-34.992344,-34.787424,0.05909606418400439
mobley_1662128~mobley_2493732,-11.105741,-12.118627,-10.728175,-12.54585,-11.237592,0.33803666604038674
mobley_1650157~mobley_2422586,32.0781,32.283962,30.858047,31.352308,31.651736,0.2550349886516753
mobley_1728386~mobley_1987439,7.849757,7.867243,8.23759,8.536497,8.135482,0.12734069443402615
mobley_1728386~mobley_7688753,28.089178,28.239023,28.716028,28.266015,28.507072,0.1107111809246928
mobley_9407874~mobley_3378420,6.468456,4.933782,6.223863,5.020693,5.684203,0.20591488170736955
mobley_1107178~mobley_2410897,-5.033465,-4.897365,-6.594188,-5.326619,-5.266065,0.30278931883565513
mobley_9478823~mobley_8057732,-31.648617,-31.808253,-31.329804,-31.918476,-31.911466,0.07320196969948585
mobley_1017962~mobley_3573480,-7.217936,-7.653767,-7.155443,-7.481867,-7.529974,0.09503803600801108
mobley_9733743~mobley_7983227,6.745173,6.090032,6.886787,6.779174,7.226216,0.12309185643874976
mobley_1967551~mobley_8260524,37.225817,37.148717,37.50369,37.125958,37.686218,0.11001904584343557
mobley_6632459~mobley_8118832,7.662124,7.208058,8.405837,9.323923,7.388565,0.3893991810888411
mobley_1019269~mobley_1899443,25.995524,25.607081,25.931762,26.144403,26.163494,0.10041618024173185
mobley_9942801~mobley_4035953,12.954827,-24.101989,-19.975282,-16.8237,-18.983036,4.46028105170363
mobley_1017962~mobley_3259411,33.227067,33.923717,33.412508,32.629574,33.717812,0.22330548286206597
mobley_1019269~mobley_1231151,-0.893089,-2.42119,-4.410467,-2.391707,-0.088899,0.7419673730488153
mobley_9434451~mobley_8048190,-56.87452,-55.586247,-56.200289,-56.183495,-56.139145,0.13626711031375885
mobley_1046331~mobley_1571523,-17.266647,-17.742418,-15.536883,-17.915617,-20.767282,0.8431232185556631
mobley_1571523~mobley_755351,-59.687057,-59.590067,-80.640809,-49.824752,-55.557877,5.2151601685168
mobley_9407874~mobley_7203421,-31.44317,-31.930568,-31.698446,-32.127058,-32.675932,0.13950123570721554
mobley_9740891~mobley_3980099,-57.675755,-57.675755,-57.675755,-57.675755,-57.675755,0.0
mobley_1144156~mobley_2422586,9.553594,9.483283,9.420555,9.520166,9.365775,0.03389682706773611
mobley_1019269~mobley_2864987,-5.878868,-5.882217,-6.134123,-5.939306,-5.77232,0.05964093349655085
mobley_1199854~mobley_6632459,4.327212,2.661271,4.38876,5.170524,5.027211,0.4460703475341754
mobley_1803862~mobley_9733743,-5.82235,-5.547362,-5.59453,-5.727874,-5.794122,0.05430922328444779
mobley_9733743~mobley_7106722,7.097281,7.265641,7.098732,7.43825,6.901341,0.06021714271275982
mobley_1857976~mobley_6474572,-12.56668,-12.56668,-12.56668,-12.56668,-12.56668,5.921189464667501e-16
mobley_1722522~mobley_5471704,-10.749221,-11.606244,-11.559863,-12.122193,-11.768134,0.22570727154281034
mobley_9794857~mobley_1144156,6.529739,7.005419,6.266036,6.48738,7.060072,0.10337330731101611
mobley_9671033~mobley_8221999,206.65225,203.966382,202.966705,205.805409,207.221684,0.5374251811824824
mobley_1977493~mobley_9121449,9.17318,9.17318,9.17318,9.17318,9.17318,0.0
mobley_1019269~mobley_3639400,4.979172,4.681378,4.827003,4.977617,4.785816,0.057468746542273005
mobley_1899443~mobley_5123639,-39.175101,-39.771437,-39.200518,-39.69888,-39.031485,0.15007756509065542
mobley_9434451~mobley_1803862,7.623818,8.350593,7.585818,8.663957,9.983779,0.29201108077689264
mobley_9407874~mobley_8467917,30.85129,30.592458,31.051006,30.590992,30.164502,0.09931149622019278
mobley_1967551~mobley_2410897,-1.114051,-1.255689,-2.366492,-1.33934,-1.187378,0.2314906576268252
mobley_9478823~mobley_1987439,-10.976299,-10.760293,-10.902469,-10.593195,-11.081465,0.056855481567606454
mobley_1424265~mobley_2451097,28.946601,29.28131,29.679133,29.248222,29.261222,0.11657011725335088
mobley_2043882~mobley_7688753,57.320788,59.248713,59.057695,59.382589,56.349301,0.608533827768877
mobley_1019269~mobley_3867265,-16.52714,-17.333819,-19.041428,-15.038054,-16.668547,0.6492678609341908
mobley_9733743~mobley_7047032,-6.491723,-12.111394,-8.687004,-9.924532,-13.477367,0.8231639361986703
mobley_1903702~mobley_6497672,30.028478,33.854869,31.859824,32.56119,31.81668,0.6201893891540231
mobley_1563176~mobley_778352,32.10413,32.835665,33.10703,34.094552,32.798775,0.3224022095716161
mobley_1650157~mobley_6911232,25.509596,25.464769,25.61202,26.193551,25.613949,0.13192290789207145
mobley_1717215~mobley_6973347,-24.095096,-23.637834,-23.149248,-23.775722,-24.159997,0.18171579279842479
mobley_1857976~mobley_766666,-12.56668,-12.56668,-12.56668,-12.56668,-12.56668,5.921189464667501e-16
mobley_1244778~mobley_9729792,61.223652,59.560133,59.565738,64.674411,61.896778,0.9420197646613693
mobley_1017962~mobley_1893937,47.441914,38.878618,11.734148,11.734148,0.592385,8.947656350863838
mobley_929676~mobley_2802855,-3.581977,-4.464224,-3.792778,-4.00554,-4.370583,0.11168375843297691
mobley_9733743~mobley_6812653,8.444684,8.37531,8.466601,8.228183,8.054525,0.05138439562296893
mobley_1019269~mobley_5880265,23.063253,20.495485,24.085932,21.9622,23.606229,0.6427201583713865
mobley_1019269~mobley_1328465,-0.78917,1.859251,-1.005138,-1.233358,1.171762,0.6318267907136892
mobley_9624458~mobley_303222,24.935845,24.935845,24.935845,24.935845,24.935845,0.0
mobley_3452749~mobley_2126135,0.772686,-3.086607,0.853226,-3.536578,-2.491192,0.9578669258781201
mobley_1662128~mobley_1261349,-17.869956,-18.214737,-17.706588,-17.764331,-18.278526,0.11762835382619283
mobley_9624458~mobley_4305650,-1.199964,-1.199964,-1.199964,-1.199964,-1.199964,0.0
